customer,shop,date,month,wday,quantity,billing,num_prod,datediff_next,max_date
js1p3,AWT,2016-02-21,2,1,3.46,36.29,10,9,FALSE
js1p3,AWT,2016-03-01,3,3,8.05,64.46,15,23,FALSE
js1p3,AWT,2016-03-24,3,5,10.695,86.75,18,9,FALSE
js1p3,AWT,2016-04-02,4,7,6.035,42.63,8,21,FALSE
js1p3,AWT,2016-04-23,4,7,3.35,42.35,9,8,FALSE
js1p3,AWT,2016-05-01,5,1,4.38,45.36,9,5,FALSE
js1p3,AWT,2016-05-06,5,6,2.195,27.17,6,15,FALSE
js1p3,AWT,2016-05-21,5,7,2.82,38.19,7,9,FALSE
js1p3,AWT,2016-05-30,5,2,5.305,35.84,6,5,FALSE
js1p3,AWT,2016-06-04,6,7,3.97,54.14,10,3,FALSE
js1p3,AWT,2016-06-07,6,3,0.675,12.39,3,8,FALSE
js1p3,AWT,2016-06-15,6,4,0.69,15.33,3,13,FALSE
js1p3,AWT,2016-06-28,6,3,10.635,48.81,10,4,FALSE
js1p3,AWT,2016-07-02,7,7,3.74,22.08,5,7,FALSE
js1p3,AWT,2016-07-09,7,7,1.165,24.05,4,18,FALSE
js1p3,AWT,2016-07-27,7,4,2.66,31.5,6,6,FALSE
js1p3,AWT,2016-08-02,8,3,1.295,28.18,4,7,FALSE
js1p3,AWT,2016-08-09,8,3,3.155,30.16,6,7,FALSE
js1p3,AWT,2016-08-16,8,3,1.155,26.06,4,2,FALSE
js1p3,AWT,2016-08-18,8,5,1,6.5,1,11,FALSE
js1p3,AWT,2016-08-29,8,2,2.895,33.67,6,5,FALSE
js1p3,AWT,2016-09-03,9,7,2.465,36.36,7,12,FALSE
js1p3,AWT,2016-09-15,9,5,3.63,41.07,8,4,FALSE
js1p3,AWT,2016-09-19,9,2,1.3,25.14,5,11,FALSE
js1p3,AWT,2016-09-30,9,6,2.66,31.66,7,29,FALSE
js1p3,AWT,2016-10-29,10,7,6.63,70.05,12,6,FALSE
js1p3,AWT,2016-11-04,11,6,2.005,32.89,6,5,FALSE
js1p3,AWT,2016-11-09,11,4,3.795,45.01,9,3,FALSE
js1p3,AWT,2016-11-12,11,7,7.575,45.54,9,5,FALSE
js1p3,AWT,2016-11-17,11,5,4.46,24.81,5,1,FALSE
js1p3,AWT,2016-11-18,11,6,4.205,32.89,5,8,FALSE
js1p3,AWT,2016-11-26,11,7,2.025,26.2,5,2,FALSE
js1p3,AWT,2016-11-28,11,2,1,5.88,1,3,FALSE
js1p3,AWT,2016-12-01,12,5,1.515,26.31,6,6,FALSE
js1p3,AWT,2016-12-07,12,4,1.015,24.8,4,8,FALSE
js1p3,AWT,2016-12-15,12,5,7.64,80,12,5,FALSE
js1p3,AWT,2016-12-20,12,3,2.285,48.84,8,14,FALSE
js1p3,AWT,2017-01-03,1,3,4.105,50.64,9,11,FALSE
js1p3,AWT,2017-01-14,1,7,1.46,34.1,6,14,FALSE
js1p3,AWT,2017-01-28,1,7,4.325,60.6,10,12,FALSE
js1p3,AWT,2017-02-09,2,5,2.86,24.3,5,16,FALSE
js1p3,AWT,2017-02-25,2,7,6.225,66.46,10,13,FALSE
js1p3,AWT,2017-03-10,3,6,5.37,66.47,13,8,FALSE
js1p3,AWT,2017-03-18,3,7,2.52,49.72,8,17,FALSE
js1p3,AWT,2017-04-04,4,3,0,0,4,7,FALSE
js1p3,AWT,2017-04-11,4,3,2.84,30.61,6,9,FALSE
js1p3,AWT,2017-04-20,4,5,5.51,48.07,9,12,FALSE
js1p3,AWT,2017-05-02,5,3,5.11,44.95,11,21,FALSE
js1p3,AWT,2017-05-23,5,3,11.195,61.3,14,1,FALSE
js1p3,AWT,2017-05-24,5,4,2.3,17.85,2,13,FALSE
js1p3,AWT,2017-06-06,6,3,5.745,45.85,8,10,FALSE
js1p3,AWT,2017-06-16,6,6,7.315,13.02,4,1,FALSE
js1p3,AWT,2017-06-17,6,7,4.505,48.4,8,6,FALSE
js1p3,AWT,2017-06-23,6,6,4.69,42.45,8,13,FALSE
js1p3,AWT,2017-07-06,7,5,4.365,54.1,8,8,FALSE
js1p3,AWT,2017-07-14,7,6,4.87,53.05,10,14,FALSE
js1p3,AWT,2017-07-28,7,6,3.055,39.2,7,17,FALSE
js1p3,AWT,2017-08-14,8,2,1.57,32.06,5,3,FALSE
js1p3,AWT,2017-08-17,8,5,2.64,26.86,8,12,FALSE
js1p3,AWT,2017-08-29,8,3,5.01,72.63,11,11,FALSE
js1p3,AWT,2017-09-09,9,7,5.295,92.01,15,34,FALSE
js1p3,AWT,2017-10-13,10,6,4.02,46.66,9,24,FALSE
js1p3,AWT,2017-11-06,11,2,3.695,30,7,15,FALSE
js1p3,AWT,2017-11-21,11,3,2.745,31.05,6,8,FALSE
js1p3,AWT,2017-11-29,11,4,5.14,45.48,10,10,FALSE
js1p3,AWT,2017-12-09,12,7,3.415,62.65,9,11,FALSE
js1p3,AWT,2017-12-20,12,4,5.125,55.05,10,24,FALSE
js1p3,AWT,2018-01-13,1,7,2.705,34.54,5,3,FALSE
js1p3,AWT,2018-01-16,1,3,4.285,19.77,3,6,FALSE
js1p3,AWT,2018-01-22,1,2,4.01,34.6,8,11,FALSE
js1p3,AWT,2018-02-02,2,6,4.535,40.32,9,8,FALSE
js1p3,AWT,2018-02-10,2,7,7.48,47.42,9,10,FALSE
js1p3,AWT,2018-02-20,2,3,2.725,35.89,8,6,FALSE
js1p3,AWT,2018-02-26,2,2,7.955,46.03,9,22,FALSE
js1p3,AWT,2018-03-20,3,3,4.245,54.94,10,20,FALSE
js1p3,AWT,2018-04-09,4,2,5.295,62.11,12,7,FALSE
js1p3,AWT,2018-04-16,4,2,3.72,50.31,10,10,FALSE
js1p3,AWT,2018-04-26,4,5,5.91,50.14,9,6,FALSE
js1p3,AWT,2018-05-02,5,4,2.675,36.06,7,24,FALSE
js1p3,AWT,2018-05-26,5,7,6.42,45.9,10,9,FALSE
js1p3,AWT,2018-06-04,6,2,6.095,44.63,9,19,FALSE
js1p3,AWT,2018-06-23,6,7,3.98,49.73,11,11,FALSE
js1p3,AWT,2018-07-04,7,4,3.08,45.92,9,10,FALSE
js1p3,AWT,2018-07-14,7,7,2.51,36.67,6,21,FALSE
js1p3,AWT,2018-08-04,8,7,4.77,34.34,8,5,FALSE
js1p3,AWT,2018-08-09,8,5,2.01,29.37,5,8,FALSE
js1p3,AWT,2018-08-17,8,6,3,9.04,3,8,FALSE
js1p3,AWT,2018-08-25,8,7,3.815,29.65,6,3,FALSE
js1p3,AWT,2018-08-28,8,3,2.05,22.85,5,4,FALSE
js1p3,AWT,2018-09-01,9,7,4.81,38.83,9,21,FALSE
js1p3,AWT,2018-09-22,9,7,2.34,22.21,6,6,FALSE
js1p3,AWT,2018-09-28,9,6,5.91,53.63,10,4,FALSE
js1p3,AWT,2018-10-02,10,3,3.16,14.02,4,7,FALSE
js1p3,AWT,2018-10-09,10,3,3,33.87,9,7,FALSE
js1p3,AWT,2018-10-16,10,3,5.16,33.83,8,9,FALSE
js1p3,AWT,2018-10-25,10,5,5.08,38.51,9,6,FALSE
JSlVy,5S8,2016-07-15,7,6,1.415,11.65,2,14,FALSE
JSlVy,5S8,2016-07-29,7,6,0.22,4.38,1,92,FALSE
JSlVy,5S8,2016-10-29,10,7,1.1,7.6,2,31,FALSE
JSlVy,5S8,2016-11-29,11,3,1,6.4,1,24,FALSE
JSlVy,5S8,2016-12-23,12,6,1,1.9,1,20,FALSE
JSlVy,5S8,2017-01-12,1,5,2,12.8,1,12,FALSE
JSlVy,5S8,2017-01-24,1,3,0.275,8.39,2,30,FALSE
JSlVy,5S8,2017-02-23,2,5,1,6.4,1,13,FALSE
JSlVy,5S8,2017-03-08,3,4,0.955,16.09,3,20,FALSE
JSlVy,5S8,2017-03-28,3,3,0.27,9.32,1,6,FALSE
JSlVy,5S8,2017-04-03,4,2,4.25,11.28,2,31,FALSE
JSlVy,5S8,2017-05-04,5,5,1,6.95,1,6,FALSE
JSlVy,5S8,2017-05-10,5,4,0.35,12.08,1,15,FALSE
JSlVy,5S8,2017-05-25,5,5,1,2.99,1,72,FALSE
JSlVy,5S8,2017-08-05,8,7,1,7.95,1,17,FALSE
JSlVy,5S8,2017-08-22,8,3,0.44,7.24,2,3,FALSE
JSlVy,5S8,2017-08-25,8,6,4.72,34.07,6,33,FALSE
JSlVy,5S8,2017-09-27,9,4,1.2,10.6,2,7,FALSE
JSlVy,5S8,2017-10-04,10,4,0.55,10.92,4,2,FALSE
JSlVy,5S8,2017-10-06,10,6,1.475,15.58,3,27,FALSE
JSlVy,5S8,2017-11-02,11,5,1,6.95,1,7,FALSE
JSlVy,5S8,2017-11-09,11,5,1,6.95,1,5,FALSE
JSlVy,5S8,2017-11-14,11,3,1,6.95,1,29,FALSE
JSlVy,5S8,2017-12-13,12,4,1.38,0,3,8,FALSE
JSlVy,5S8,2017-12-21,12,5,3,20.85,1,13,FALSE
JSlVy,5S8,2018-01-03,1,4,2,5.29,2,48,FALSE
JSlVy,5S8,2018-02-20,2,3,0.18,4.68,1,39,FALSE
JSlVy,5S8,2018-03-31,3,7,1,7.95,1,154,FALSE
JSlVy,5S8,2018-09-01,9,7,1,7.95,1,3,FALSE
JSlVy,5S8,2018-09-04,9,3,0.25,6.5,1,13,FALSE
jTjY9,~iy,2016-06-20,6,2,3.456,90.52,4,91,FALSE
jTjY9,~iy,2016-09-19,9,2,2.942,28.51,8,8,FALSE
jTjY9,~iy,2016-09-27,9,3,0.534,13.43,4,58,FALSE
jTjY9,~iy,2016-11-24,11,5,5.726,30.92,9,18,FALSE
jTjY9,~iy,2016-12-12,12,2,2.136,90.24,3,31,FALSE
jTjY9,~iy,2017-01-12,1,5,2.144,30.12,5,13,FALSE
jTjY9,~iy,2017-01-25,1,4,2.038,53.32,3,9,FALSE
jTjY9,~iy,2017-02-03,2,6,0.7,11.96,2,4,FALSE
jTjY9,~iy,2017-02-07,2,3,2.838,24.34,3,14,FALSE
jTjY9,~iy,2017-02-21,2,3,1.45,25.95,5,77,FALSE
jTjY9,~iy,2017-05-09,5,3,0.698,17.47,2,2,FALSE
jTjY9,~iy,2017-05-11,5,5,3.582,37.13,5,159,FALSE
jTjY9,~iy,2017-10-17,10,3,4.906,45.41,5,6,FALSE
jTjY9,~iy,2017-10-23,10,2,4.08,109.82,8,85,FALSE
jTjY9,~iy,2018-01-16,1,3,1.462,30.16,7,23,FALSE
jTjY9,~iy,2018-02-08,2,5,0.928,18.7,3,36,FALSE
jTjY9,~iy,2018-03-16,3,6,1.564,28.03,6,61,FALSE
jTjY9,~iy,2018-05-16,5,4,2.256,30.73,3,1,FALSE
jTjY9,~iy,2018-05-17,5,5,1.034,18.61,1,34,FALSE
jTQ_r,KFW,2016-11-26,11,7,4.39,55.35,5,140,FALSE
jTQ_r,KFW,2017-04-15,4,7,3.39,33.97,4,55,FALSE
jTQ_r,KFW,2017-06-09,6,6,5.284,78.44,6,92,FALSE
jTQ_r,KFW,2017-09-09,9,7,7.364,71.11,11,7,FALSE
jTQ_r,KFW,2017-09-16,9,7,3.884,54.52,7,14,FALSE
jTQ_r,KFW,2017-09-30,9,7,2.56,33.43,3,28,FALSE
jTQ_r,KFW,2017-10-28,10,7,0.156,6.4,1,20,FALSE
jTQ_r,KFW,2017-11-17,11,6,4.648,64.87,5,8,FALSE
jTQ_r,KFW,2017-11-25,11,7,4.87,81.66,10,7,FALSE
jTQ_r,KFW,2017-12-02,12,7,3.1,44.64,4,13,FALSE
jTQ_r,KFW,2017-12-15,12,6,10.686,127.86,10,36,FALSE
jTQ_r,KFW,2018-01-20,1,7,6.008,110,11,7,FALSE
jTQ_r,KFW,2018-01-27,1,7,1.1,16.9,4,14,FALSE
jTQ_r,KFW,2018-02-10,2,7,6.492,87.14,14,9,FALSE
jTQ_r,KFW,2018-02-19,2,2,2.668,35.9,8,4,FALSE
jTQ_r,KFW,2018-02-23,2,6,16.374,70.35,7,47,FALSE
jTQ_r,KFW,2018-04-11,4,4,1.28,19.6,3,17,FALSE
jTQ_r,KFW,2018-04-28,4,7,16.15,147.86,17,4,FALSE
jTQ_r,KFW,2018-05-02,5,4,11.214,36.39,2,35,FALSE
jTQ_r,KFW,2018-06-06,6,4,2.356,32.74,4,3,FALSE
jTQ_r,KFW,2018-06-09,6,7,2.65,33.23,4,20,FALSE
jTQ_r,KFW,2018-06-29,6,6,4.406,48.04,10,8,FALSE
jTQ_r,KFW,2018-07-07,7,7,4.774,72.06,8,27,FALSE
jTQ_r,KFW,2018-08-03,8,6,13.154,76.93,7,28,FALSE
jTQ_r,KFW,2018-08-31,8,6,4.78,49.14,9,61,FALSE
jup8f,fDV,2016-01-08,1,6,0.565,21.93,3,7,FALSE
jup8f,fDV,2016-01-15,1,6,0.36,17.9,2,8,FALSE
jup8f,fDV,2016-01-23,1,7,0.175,17.15,1,6,FALSE
jup8f,fDV,2016-01-29,1,6,0.775,25.22,4,8,FALSE
jup8f,fDV,2016-02-06,2,7,0.635,23.74,2,5,FALSE
jup8f,fDV,2016-02-11,2,5,0.405,7.09,1,5,FALSE
jup8f,fDV,2016-02-16,2,3,1.17,18.26,2,4,FALSE
jup8f,fDV,2016-02-20,2,7,0.185,18.13,1,6,FALSE
jup8f,fDV,2016-02-26,2,6,0.67,22.64,3,5,FALSE
jup8f,fDV,2016-03-02,3,4,0.49,4.21,1,2,FALSE
jup8f,fDV,2016-03-04,3,6,0.6,18.57,3,5,FALSE
jup8f,fDV,2016-03-09,3,4,1.365,19.18,2,2,FALSE
jup8f,fDV,2016-03-11,3,6,0.435,19.17,2,4,FALSE
jup8f,fDV,2016-03-15,3,3,1.075,13.49,3,1,FALSE
jup8f,fDV,2016-03-16,3,4,1.195,20.1,2,2,FALSE
jup8f,fDV,2016-03-18,3,6,0.655,27.27,3,4,FALSE
jup8f,fDV,2016-03-22,3,3,0.41,19.64,2,8,FALSE
jup8f,fDV,2016-03-30,3,4,1.27,19.51,3,2,FALSE
jup8f,fDV,2016-04-01,4,6,0.6,22.55,3,14,FALSE
jup8f,fDV,2016-04-15,4,6,1.485,32.23,5,7,FALSE
jup8f,fDV,2016-04-22,4,6,0.815,26.13,3,8,FALSE
jup8f,fDV,2016-04-30,4,7,0.53,22.87,2,7,FALSE
jup8f,fDV,2016-05-07,5,7,0.165,15.35,1,6,FALSE
jup8f,fDV,2016-05-13,5,6,0.755,22.58,3,7,FALSE
jup8f,fDV,2016-05-20,5,6,0.24,4.2,1,1,FALSE
jup8f,fDV,2016-05-21,5,7,1.875,-3.5527136788005e-15,3,6,FALSE
jup8f,fDV,2016-05-27,5,6,0.495,6.58,1,4,FALSE
jup8f,fDV,2016-05-31,5,3,1.32,20.59,3,3,FALSE
jup8f,fDV,2016-06-03,6,6,0.565,9.56,2,7,FALSE
jup8f,fDV,2016-06-10,6,6,0.74,30.65,3,7,FALSE
jup8f,fDV,2016-06-17,6,6,0.615,22.44,3,14,FALSE
jup8f,fDV,2016-07-01,7,6,0.2,2.22,1,7,FALSE
jup8f,fDV,2016-07-08,7,6,0.525,8.78,2,7,FALSE
jup8f,fDV,2016-07-15,7,6,0.66,26.65,2,4,FALSE
jup8f,fDV,2016-07-19,7,3,0.15,13.95,1,10,FALSE
jup8f,fDV,2016-07-29,7,6,0.475,23.29,2,7,FALSE
jup8f,fDV,2016-08-05,8,6,1.1,32.89,2,28,FALSE
jup8f,fDV,2016-09-02,9,6,0.205,3.59,1,8,FALSE
jup8f,fDV,2016-09-10,9,7,0.395,21.51,2,6,FALSE
jup8f,fDV,2016-09-16,9,6,0.165,17.33,1,7,FALSE
jup8f,fDV,2016-09-23,9,6,0.58,22.5,4,7,FALSE
jup8f,fDV,2016-09-30,9,6,0.68,25.47,2,7,FALSE
jup8f,fDV,2016-10-07,10,6,0.21,2.33,1,8,FALSE
jup8f,fDV,2016-10-15,10,7,0.145,15.23,1,5,FALSE
jup8f,fDV,2016-10-20,10,5,0.155,16.28,1,1,FALSE
jup8f,fDV,2016-10-21,10,6,0.2,2.22,1,5,FALSE
jup8f,fDV,2016-10-26,10,4,0.39,21.39,2,3,FALSE
jup8f,fDV,2016-10-29,10,7,0.275,21.35,2,5,FALSE
jup8f,fDV,2016-11-03,11,5,0.45,11.21,1,1,FALSE
jup8f,fDV,2016-11-04,11,6,0.37,14.02,2,7,FALSE
jup8f,fDV,2016-11-11,11,6,0.15,11.25,1,7,FALSE
jup8f,fDV,2016-11-18,11,6,0.565,22.12,3,1,FALSE
jup8f,fDV,2016-11-19,11,7,0.195,20.48,1,4,FALSE
jup8f,fDV,2016-11-23,11,4,0.945,15.27,2,1,FALSE
jup8f,fDV,2016-11-24,11,5,0.525,15.7,1,2,FALSE
jup8f,fDV,2016-11-26,11,7,0.72,25.14,3,3,FALSE
jup8f,fDV,2016-11-29,11,3,1.19,40.12,3,4,FALSE
jup8f,fDV,2016-12-03,12,7,0.155,11.63,1,6,FALSE
jup8f,fDV,2016-12-09,12,6,0.46,19.09,3,7,FALSE
jup8f,fDV,2016-12-16,12,6,0.33,5.78,1,11,FALSE
jup8f,fDV,2016-12-27,12,3,0.155,16.28,1,4,FALSE
jup8f,fDV,2016-12-31,12,7,0.725,20.4,2,7,FALSE
jup8f,fDV,2017-01-07,1,7,0.64,30.4,2,6,FALSE
jup8f,fDV,2017-01-13,1,6,0.87,35.35,2,7,FALSE
jup8f,fDV,2017-01-20,1,6,0.64,28.04,3,6,FALSE
jup8f,fDV,2017-01-26,1,5,0.255,2.83,1,9,FALSE
jup8f,fDV,2017-02-04,2,7,0.39,21.23,2,13,FALSE
jup8f,fDV,2017-02-17,2,6,0.405,22.16,2,4,FALSE
jup8f,fDV,2017-02-21,2,3,0.26,17.24,2,4,FALSE
jup8f,fDV,2017-02-25,2,7,0.155,19.38,1,6,FALSE
jup8f,fDV,2017-03-03,3,6,0.61,27.35,3,7,FALSE
jup8f,fDV,2017-03-10,3,6,0.455,7.96,1,7,FALSE
jup8f,fDV,2017-03-17,3,6,1.14,34.09,3,14,FALSE
jup8f,fDV,2017-03-31,3,6,0.485,23.28,3,7,FALSE
jup8f,fDV,2017-04-07,4,6,0.535,24.76,3,14,FALSE
jup8f,fDV,2017-04-21,4,6,1.815,28.78,4,7,FALSE
jup8f,fDV,2017-04-28,4,6,1.655,33.72,4,14,FALSE
jup8f,fDV,2017-05-12,5,6,1.53,21.97,4,7,FALSE
jup8f,fDV,2017-05-19,5,6,1.355,20,3,7,FALSE
jup8f,fDV,2017-05-26,5,6,2.795,34.91,6,4,FALSE
jup8f,fDV,2017-05-30,5,3,0.37,11.06,1,17,FALSE
jup8f,fDV,2017-06-16,6,6,1.46,15.35,3,7,FALSE
jup8f,fDV,2017-06-23,6,6,0.215,22.58,1,5,FALSE
jup8f,fDV,2017-06-28,6,4,0.155,16.28,1,2,FALSE
jup8f,fDV,2017-06-30,6,6,1.27,22.23,1,7,FALSE
jup8f,fDV,2017-07-07,7,6,0.355,21.03,2,7,FALSE
jup8f,fDV,2017-07-14,7,6,0.465,11.39,1,7,FALSE
jup8f,fDV,2017-07-21,7,6,0.625,26.21,2,42,FALSE
jup8f,fDV,2017-09-01,9,6,1.685,25.58,3,14,FALSE
jup8f,fDV,2017-09-15,9,6,0.155,19.38,1,7,FALSE
jup8f,fDV,2017-09-22,9,6,2.505,38.32,6,7,FALSE
jup8f,fDV,2017-09-29,9,6,1.845,28.9,4,7,FALSE
jup8f,fDV,2017-10-06,10,6,0.53,9.32,3,7,FALSE
jup8f,fDV,2017-10-13,10,6,3.265,50.22,5,7,FALSE
jup8f,fDV,2017-10-20,10,6,0.69,28.25,3,8,FALSE
jup8f,fDV,2017-10-28,10,7,0.15,18.75,1,3,FALSE
jup8f,fDV,2017-10-31,10,3,0.395,11.81,1,8,FALSE
jup8f,fDV,2017-11-08,11,4,0.19,2.81,1,2,FALSE
jup8f,fDV,2017-11-10,11,6,1.025,35.63,3,7,FALSE
jup8f,fDV,2017-11-17,11,6,0.15,18.75,1,15,FALSE
jup8f,fDV,2017-12-02,12,7,0.4,11.96,1,5,FALSE
jup8f,fDV,2017-12-07,12,5,0.465,26.98,2,9,FALSE
jup8f,fDV,2017-12-16,12,7,0.37,29.44,2,6,FALSE
jup8f,fDV,2017-12-22,12,6,4.935,2.84494650060196e-15,8,7,FALSE
jup8f,fDV,2017-12-29,12,6,2.445,50.25,6,1,FALSE
jup8f,fDV,2017-12-30,12,7,0.445,13.31,1,13,FALSE
jup8f,fDV,2018-01-12,1,6,0.945,15.97,1,7,FALSE
jup8f,fDV,2018-01-19,1,6,0.45,22.59,2,7,FALSE
jup8f,fDV,2018-01-26,1,6,0.52,12.82,2,7,FALSE
jup8f,fDV,2018-02-02,2,6,0.495,8.45,4,7,FALSE
jup8f,fDV,2018-02-09,2,6,0.455,7.19,2,7,FALSE
jup8f,fDV,2018-02-16,2,6,0.465,12.59,2,6,FALSE
jup8f,fDV,2018-02-22,2,5,0.33,2.84,1,1,FALSE
jup8f,fDV,2018-02-23,2,6,0.85,19.75,4,7,FALSE
jup8f,fDV,2018-03-02,3,6,2.935,35.81,4,4,FALSE
jup8f,fDV,2018-03-06,3,3,0.525,7.88,1,21,FALSE
jup8f,fDV,2018-03-27,3,3,0.415,12.87,1,2,FALSE
jup8f,fDV,2018-03-29,3,5,1.785,36.23,4,15,FALSE
jup8f,fDV,2018-04-13,4,6,1.2,35.57,5,4,FALSE
jup8f,fDV,2018-04-17,4,3,0.46,6.85,1,2,FALSE
jup8f,fDV,2018-04-19,4,5,0.805,12.3,2,9,FALSE
jup8f,fDV,2018-04-28,4,7,0.795,24.65,1,13,FALSE
jup8f,fDV,2018-05-11,5,6,0.5,8.77,2,7,FALSE
jup8f,fDV,2018-05-18,5,6,0.905,20.22,3,1,FALSE
jup8f,fDV,2018-05-19,5,7,0.665,20.62,1,6,FALSE
jup8f,fDV,2018-05-25,5,6,0.965,24.06,3,7,FALSE
jup8f,fDV,2018-06-01,6,6,0.695,12.95,2,1,FALSE
jup8f,fDV,2018-06-02,6,7,0.56,17.36,1,6,FALSE
jup8f,fDV,2018-06-08,6,6,1.025,16.01,4,7,FALSE
jup8f,fDV,2018-06-15,6,6,0.805,18.06,3,7,FALSE
jup8f,fDV,2018-06-22,6,6,0.84,14.43,2,7,FALSE
jup8f,fDV,2018-06-29,6,6,0.52,24.99,2,7,FALSE
jup8f,fDV,2018-07-06,7,6,0.61,22.36,3,4,FALSE
jup8f,fDV,2018-07-10,7,3,0.415,12.87,1,3,FALSE
jup8f,fDV,2018-07-13,7,6,1.775,31.26,4,7,FALSE
jup8f,fDV,2018-07-20,7,6,0.655,28.99,4,4,FALSE
jup8f,fDV,2018-07-24,7,3,0.51,6.84,2,3,FALSE
jup8f,fDV,2018-07-27,7,6,0.945,33.38,3,7,FALSE
jup8f,fDV,2018-08-03,8,6,0.495,27.19,3,36,FALSE
jup8f,fDV,2018-09-08,9,7,0.79,33.61,4,7,FALSE
jup8f,fDV,2018-09-15,9,7,0.29,13.41,2,2,FALSE
jup8f,fDV,2018-09-17,9,2,0.35,4.87,1,3,FALSE
jup8f,fDV,2018-09-20,9,5,0.445,17.36,1,1,FALSE
jup8f,fDV,2018-09-21,9,6,1.44,34.1,4,7,FALSE
jup8f,fDV,2018-09-28,9,6,0.865,34.36,3,7,FALSE
jup8f,fDV,2018-10-05,10,6,0.41,22.18,2,3,FALSE
jup8f,fDV,2018-10-08,10,2,0.525,10.42,2,3,FALSE
jup8f,fDV,2018-10-11,10,5,0.735,9.48,4,2,FALSE
jup8f,fDV,2018-10-13,10,7,0.12,15.6,1,6,FALSE
jup8f,fDV,2018-10-19,10,6,0.44,20.81,3,3,FALSE
JV8Z6,~iy,2016-07-23,7,7,2.81,42.12,8,13,FALSE
JV8Z6,~iy,2016-08-05,8,6,3.91,58.85,9,32,FALSE
JV8Z6,~iy,2016-09-06,9,3,3.236,51.41,10,25,FALSE
JV8Z6,~iy,2016-10-01,10,7,2.522,43.86,7,35,FALSE
JV8Z6,~iy,2016-11-05,11,7,3.236,54.39,10,75,FALSE
JV8Z6,~iy,2017-01-19,1,5,3.17,53.81,8,345,FALSE
JV8Z6,~iy,2017-12-30,12,7,4.426,43.39,9,27,FALSE
JV8Z6,~iy,2018-01-26,1,6,3.41,59.79,12,15,FALSE
JV8Z6,~iy,2018-02-10,2,7,4.512,48.16,10,13,FALSE
JV8Z6,~iy,2018-02-23,2,6,4.616,50.55,10,28,FALSE
JV8Z6,~iy,2018-03-23,3,6,2.904,55.61,10,19,FALSE
JV8Z6,~iy,2018-04-11,4,4,2.378,46.52,9,24,FALSE
JV8Z6,~iy,2018-05-05,5,7,2.5,47.77,10,28,FALSE
JV8Z6,~iy,2018-06-02,6,7,2.016,36.68,9,20,FALSE
JV8Z6,~iy,2018-06-22,6,6,1.374,26.27,6,31,FALSE
JV8Z6,~iy,2018-07-23,7,2,1.024,14.79,3,32,FALSE
JV8Z6,~iy,2018-08-24,8,6,1.044,21.67,5,6,FALSE
JVgLs,5S8,2016-01-29,1,6,6.555,51.08,10,8,FALSE
JVgLs,5S8,2016-02-06,2,7,5.07,45.61,7,47,FALSE
JVgLs,5S8,2016-03-24,3,5,5.77,70.57,9,7,FALSE
JVgLs,5S8,2016-03-31,3,5,3.87,40.3,6,105,FALSE
JVgLs,5S8,2016-07-14,7,5,4.705,53.07,8,8,FALSE
JVgLs,5S8,2016-07-22,7,6,6.34,51.44,7,49,FALSE
JVgLs,5S8,2016-09-09,9,6,3.35,40.84,8,21,FALSE
JVgLs,5S8,2016-09-30,9,6,5.395,41.7,7,13,FALSE
JVgLs,5S8,2016-10-13,10,5,5.79,51.03,7,7,FALSE
JVgLs,5S8,2016-10-20,10,5,5.57,46.64,8,8,FALSE
JVgLs,5S8,2016-10-28,10,6,4.36,51.78,6,20,FALSE
JVgLs,5S8,2016-11-17,11,5,4.515,48.59,7,7,FALSE
JVgLs,5S8,2016-11-24,11,5,7.005,61.85,12,21,FALSE
JVgLs,5S8,2016-12-15,12,5,4.185,42.31,6,16,FALSE
JVgLs,5S8,2016-12-31,12,7,7.28,50.85,10,33,FALSE
JVgLs,5S8,2017-02-02,2,5,5.915,45.05,8,21,FALSE
JVgLs,5S8,2017-02-23,2,5,6.67,55.78,8,14,FALSE
JVgLs,5S8,2017-03-09,3,5,4.615,50.6,8,29,FALSE
JVgLs,5S8,2017-04-07,4,6,6.045,53.87,8,5,FALSE
JVgLs,5S8,2017-04-12,4,4,3.755,49.2,9,9,FALSE
JVgLs,5S8,2017-04-21,4,6,2,6.34,2,34,FALSE
JVgLs,5S8,2017-05-25,5,5,5.79,59.21,8,7,FALSE
JVgLs,5S8,2017-06-01,6,5,2.115,43.55,6,14,FALSE
JVgLs,5S8,2017-06-15,6,5,4.82,42.79,6,28,FALSE
JVgLs,5S8,2017-07-13,7,5,5.14,50.87,8,8,FALSE
JVgLs,5S8,2017-07-21,7,6,4.83,45.63,6,4,FALSE
JVgLs,5S8,2017-07-25,7,3,2.335,4.63,3,2,FALSE
JVgLs,5S8,2017-07-27,7,5,6.475,44.76,8,6,FALSE
JVgLs,5S8,2017-08-02,8,4,7.455,56.54,13,20,FALSE
JVgLs,5S8,2017-08-22,8,3,5.805,45.64,4,9,FALSE
JVgLs,5S8,2017-08-31,8,5,6.755,56.91,10,14,FALSE
JVgLs,5S8,2017-09-14,9,5,4.545,50.95,8,7,FALSE
JVgLs,5S8,2017-09-21,9,5,5.91,58.26,8,8,FALSE
JVgLs,5S8,2017-09-29,9,6,5.06,24.75,7,14,FALSE
JVgLs,5S8,2017-10-13,10,6,5.305,47.74,8,13,FALSE
JVgLs,5S8,2017-10-26,10,5,4.57,49.56,7,14,FALSE
